artist_name,token,sentiment,sentiment_weight,symbol,token_count,index_artist_token
50 cent,jack,,0.0,,11,671
50 cent,jag,,0.0,,8,913
50 cent,jail,,0.0,,6,1171
50 cent,jam-packed,,0.0,,8,914
50 cent,jay,,0.0,,8,915
50 cent,jeep,,0.0,,6,1172
50 cent,jeffrey,,0.0,,5,1376
50 cent,jesus,1,7.0,God/Christ,7,1033
50 cent,jet,,0.0,,13,551
50 cent,jewels,,0.0,,21,297
50 cent,jimmy,,0.0,,5,1377
50 cent,job,,0.0,,5,1378
50 cent,join,1,5.0,,5,1379
50 cent,juice,,0.0,,6,1173
50 cent,juliet,,0.0,,6,1174
50 cent,jump,,0.0,,5,1380
50 cent,jumping,,0.0,,14,501
50 cent,jus,,0.0,,8,916
50 cent,jux,,0.0,,8,917
50 cent,kick,,0.0,,13,552
50 cent,kicking,,0.0,,5,1381
50 cent,kid,,0.0,,67,48
50 cent,kill,-3,-3.0,killing,15,462
50 cent,kill,-3,-6.0,killing,14,502
50 cent,kill,-3,-18.0,killing,12,608
50 cent,kill,-3,-15.0,killing,5,1382
50 cent,killa,,0.0,,5,1383
50 cent,killed,,0.0,killing,8,918
50 cent,killing,-3,-3.0,killing,9,812
50 cent,kim,,0.0,,8,919
50 cent,kind,2,2.0,,11,672
50 cent,kinda,,0.0,,6,1175
50 cent,king,,0.0,authority/power,12,609
50 cent,kiss,2,2.0,love/tender,6,1176
50 cent,kiss,2,4.0,love/tender,6,1177
50 cent,kissing,,0.0,love/tender,12,610
50 cent,kitchen,,0.0,,11,673
50 cent,knew,,0.0,,12,611
50 cent,knife,,0.0,war/weapons,27,225
50 cent,knock,,0.0,,8,920
50 cent,knocked,,0.0,,16,430
50 cent,knot,,0.0,,6,1178
50 cent,laces,,0.0,,9,813
50 cent,lactose,,0.0,,6,1179
50 cent,lady,,0.0,,14,503
50 cent,laid,,0.0,,16,431
50 cent,lame,-2,-2.0,,5,1384
50 cent,lane,,0.0,,9,814
50 cent,laugh,1,1.0,,6,1180
50 cent,laughin,,0.0,,8,921
50 cent,law,,0.0,,9,815
50 cent,lawless,,0.0,,8,922
50 cent,lay,,0.0,,32,175
50 cent,lead,,0.0,,43,116
50 cent,learn,,0.0,,19,348
50 cent,leave,-1,-1.0,,26,239
50 cent,leave,-1,-7.0,,14,504
50 cent,leave,-1,-2.0,,14,505
50 cent,left,,0.0,,44,111
50 cent,legs,,0.0,,7,1034
50 cent,letting,,0.0,,7,1035
50 cent,level,,0.0,,10,731
50 cent,lick,,0.0,,16,432
50 cent,licking,,0.0,,5,1385
50 cent,lie,-2,-2.0,,13,553
50 cent,life,2,2.0,life,28,211
50 cent,life,2,4.0,life,20,325
50 cent,life,2,6.0,life,12,612
50 cent,life,2,8.0,life,12,613
50 cent,life,2,22.0,life,11,674
50 cent,life,2,12.0,life,6,1181
50 cent,life,2,10.0,life,5,1386
50 cent,light,,0.0,,14,506
50 cent,lighter,,0.0,,6,1182
50 cent,lights,,0.0,,14,507
50 cent,lines,,0.0,,13,554
50 cent,lip,,0.0,,8,923
50 cent,liquor,,0.0,,5,1387
50 cent,listen,,0.0,,42,119
50 cent,lit,,0.0,,5,1388
50 cent,live,,0.0,life,36,144
50 cent,living,,0.0,life,20,326
50 cent,lloyd,,0.0,,8,924
50 cent,loaded,,0.0,,13,555
50 cent,lock,,0.0,,7,1036
50 cent,locked,,0.0,,16,433
50 cent,loco,,0.0,,16,434
50 cent,lollipop,,0.0,,7,1037
50 cent,long,,0.0,,66,52
50 cent,looked,,0.0,,5,1389
50 cent,lookin,,0.0,,6,1183
50 cent,loose,-3,-3.0,,6,1184
50 cent,lord,,0.0,God/Christ,20,327
50 cent,lose,,0.0,,17,399
50 cent,loser,,0.0,,8,925
50 cent,lost,-3,-3.0,,6,1185
50 cent,lot,,0.0,,45,103
50 cent,louboutins,,0.0,,6,1186
50 cent,loud,,0.0,,5,1390
50 cent,louis,,0.0,,10,732
50 cent,love,3,3.0,love/tender,43,117
50 cent,love,3,84.0,love/tender,28,212
50 cent,love,3,12.0,love/tender,24,267
50 cent,love,3,63.0,love/tender,21,298
50 cent,love,3,6.0,love/tender,20,328
50 cent,love,3,9.0,love/tender,18,379
50 cent,love,3,15.0,love/tender,15,463
50 cent,love,3,21.0,love/tender,14,508
50 cent,love,3,39.0,love/tender,13,556
50 cent,love,3,18.0,love/tender,12,614
50 cent,love,3,36.0,love/tender,12,615
50 cent,love,3,30.0,love/tender,10,733
50 cent,love,3,24.0,love/tender,8,926
50 cent,loving,,0.0,love/tender,8,927
50 cent,low,,0.0,,69,44
50 cent,luck,3,3.0,,8,928
50 cent,lucky,,0.0,,5,1391
50 cent,lung,,0.0,,5,1392
50 cent,ma,,0.0,,12,616
50 cent,mac,,0.0,,17,400
50 cent,mack,,0.0,,21,299
50 cent,macking,,0.0,,5,1393
50 cent,mad,-3,-3.0,insane,16,435
50 cent,mad,-3,-24.0,insane,8,929
50 cent,mad,-3,-6.0,insane,8,930
50 cent,magic,,0.0,,5,1394
50 cent,major,,0.0,,7,1038
50 cent,making,,0.0,,26,240
50 cent,mall,,0.0,,6,1187
50 cent,mama,,0.0,people,26,241
50 cent,mami,,0.0,,11,675
50 cent,man,,0.0,people,372,2
50 cent,mark,,0.0,,5,1395
50 cent,mask,,0.0,,11,676
50 cent,mason,,0.0,,5,1396
50 cent,master,,0.0,,5,1397
50 cent,mastered,,0.0,,6,1188
50 cent,match,,0.0,,5,1398
50 cent,matter,1,2.0,,8,931
50 cent,matter,1,1.0,,5,1399
50 cent,matter,1,5.0,,5,1400
50 cent,mayne,,0.0,,7,1039
50 cent,mea,,0.0,,10,734
50 cent,meant,,0.0,,5,1401
50 cent,meet,,0.0,,10,735
50 cent,melt,,0.0,,5,1402
50 cent,mentally,,0.0,,6,1189
50 cent,mercy,2,20.0,,10,736
50 cent,met,,0.0,,11,677
50 cent,michael,,0.0,,8,932
50 cent,middle,,0.0,,12,617
50 cent,mil,,0.0,,5,1403
50 cent,mill,,0.0,,11,678
50 cent,millionaire,,0.0,,23,281
50 cent,mind,,0.0,,26,242
50 cent,mine,,0.0,,68,45
50 cent,mines,,0.0,,7,1040
50 cent,mink,,0.0,,6,1190
50 cent,minute,,0.0,time references,11,679
50 cent,mirror,,0.0,,6,1191
50 cent,mistake,-2,-2.0,,6,1192
50 cent,mix,,0.0,,8,933
50 cent,mo,,0.0,,20,329
50 cent,momma,,0.0,,13,557
50 cent,mommy,,0.0,,6,1193
50 cent,monday,,0.0,,5,1404
50 cent,money,,0.0,money,474,1
50 cent,monkey,,0.0,,6,1194
50 cent,mopping,,0.0,,5,1405
50 cent,morning,,0.0,day,12,618
50 cent,mothafucking,,0.0,,9,816
50 cent,motherfucker,-5,-5.0,bad words,21,300
50 cent,motherfucker,-5,-10.0,bad words,14,509
50 cent,motherfucker,-5,-15.0,bad words,6,1195
50 cent,motherfucking,-5,-50.0,bad words,30,192
50 cent,motherfucking,-5,-5.0,bad words,10,737
50 cent,motherfucking,-5,-25.0,bad words,5,1406
50 cent,mouth,,0.0,,34,159
50 cent,move,,0.0,,85,26
50 cent,moves,,0.0,,7,1041
50 cent,movie,,0.0,,14,510
50 cent,moving,,0.0,,27,226
50 cent,muh'fuckin,,0.0,,6,1196
50 cent,murder,-2,-40.0,killing,20,330
50 cent,murder,-2,-2.0,killing,9,817
50 cent,murder,-2,-16.0,killing,8,934
50 cent,murder,-2,-12.0,killing,6,1197
50 cent,murdered,,0.0,,6,1198
50 cent,muscle,,0.0,,6,1199
50 cent,music,,0.0,,29,199
50 cent,n****,,0.0,,17,401
50 cent,n****z,,0.0,,14,511
50 cent,n-,,0.0,,9,818
50 cent,n-y,,0.0,,8,935
50 cent,nana,,0.0,,6,1200
50 cent,nas,,0.0,,14,512
50 cent,nasty,-3,-66.0,,22,285
50 cent,nasty,-3,-15.0,,5,1407
50 cent,ne,,0.0,,6,1201
50 cent,neck,,0.0,,33,166
50 cent,necklace,,0.0,,5,1408
50 cent,needed,,0.0,,5,1409
50 cent,news,,0.0,,27,227
50 cent,nice,3,3.0,,12,619
50 cent,nice,3,36.0,,12,620
50 cent,nigga,-5,-65.0,nigga,104,16
50 cent,nigga,-5,-20.0,nigga,100,19
50 cent,nigga,-5,-45.0,nigga,99,20
50 cent,nigga,-5,-25.0,nigga,90,22
50 cent,nigga,-5,-30.0,nigga,84,29
50 cent,nigga,-5,-50.0,nigga,80,32
50 cent,nigga,-5,-40.0,nigga,80,33
50 cent,nigga,-5,-60.0,nigga,72,40
50 cent,nigga,-5,-150.0,nigga,60,60
50 cent,nigga,-5,-15.0,nigga,57,63
50 cent,nigga,-5,-35.0,nigga,56,67
50 cent,nigga,-5,-90.0,nigga,54,71
50 cent,nigga,-5,-10.0,nigga,48,93
50 cent,nigga,-5,-5.0,nigga,48,94
50 cent,nigga,-5,-75.0,nigga,45,104
50 cent,nigga,-5,-215.0,nigga,43,118
50 cent,nigga,-5,-100.0,nigga,40,125
50 cent,nigga,-5,-165.0,nigga,33,167
50 cent,nigga,-5,-55.0,nigga,33,168
50 cent,nigga,-5,-135.0,nigga,27,228
50 cent,nigga,-5,-125.0,nigga,25,257
50 cent,nigga,-5,-110.0,nigga,22,286
50 cent,nigga,-5,-105.0,nigga,21,301
50 cent,nigga,-5,-95.0,nigga,19,349
50 cent,nigga,-5,-85.0,nigga,17,402
50 cent,nigga,-5,-70.0,nigga,14,513
50 cent,nigga'll,,0.0,,13,558
50 cent,night,,0.0,night,35,151
50 cent,nightmare,,0.0,suffering,5,1410
50 cent,no-no,,0.0,,26,243
50 cent,noaptea,,0.0,,6,1202
50 cent,non-stop,,0.0,,5,1411
50 cent,nose,,0.0,part of body,7,1042
50 cent,number,,0.0,,11,680
50 cent,ny,,0.0,,7,1043
50 cent,nympho,,0.0,,5,1412
50 cent,obie,,0.0,,5,1413
50 cent,oj,,0.0,,18,380
50 cent,ol,,0.0,,10,738
50 cent,olé,,0.0,,6,1203
50 cent,open,,0.0,,15,464
50 cent,ounce,,0.0,,10,739
50 cent,outlaw,,0.0,,8,936
50 cent,owe,,0.0,,5,1414
50 cent,owning,,0.0,,6,1204
50 cent,oz,,0.0,,8,937
50 cent,pac,,0.0,,10,740
50 cent,pack,,0.0,,9,819
50 cent,packed,,0.0,,5,1415
50 cent,packing,,0.0,,5,1416
50 cent,packs,,0.0,,6,1205
50 cent,paid,,0.0,,12,621
50 cent,pain,-2,-2.0,suffering,12,622
50 cent,pain,-2,-14.0,suffering,7,1044
50 cent,pain,-2,-12.0,suffering,6,1206
50 cent,paint,,0.0,,5,1417
50 cent,palm,,0.0,,6,1207
50 cent,panties,,0.0,,7,1045
50 cent,paper,,0.0,,80,34
50 cent,papi,,0.0,,5,1418
50 cent,park,,0.0,city,7,1046
50 cent,parlay,,0.0,,9,820
50 cent,parole,,0.0,,5,1419
50 cent,party,,0.0,,48,95
50 cent,pass,,0.0,,12,623
50 cent,passenger,,0.0,,6,1208
50 cent,patiently,,0.0,,10,741
50 cent,pay,-1,-2.0,,12,624
50 cent,pay,-1,-1.0,,10,742
50 cent,paying,,0.0,,5,1420
50 cent,payless,,0.0,,6,1209
50 cent,peace,2,2.0,,6,1210
50 cent,peep,,0.0,,8,938
50 cent,pen,,0.0,,7,1047
50 cent,people,,0.0,people,29,200
50 cent,perfect,3,3.0,,7,1048
50 cent,perignon,,0.0,,6,1211
50 cent,perms,,0.0,,30,193
50 cent,phat,,0.0,,10,743
50 cent,phone,,0.0,,15,465
50 cent,pick,,0.0,,26,244
50 cent,picked,,0.0,,5,1421
50 cent,picking,,0.0,,5,1422
50 cent,pickup,,0.0,,6,1212
50 cent,picture,,0.0,,15,466
50 cent,piece,,0.0,,17,403
50 cent,piggy,,0.0,,9,821
50 cent,pilot,,0.0,,7,1049
50 cent,pimp,,0.0,,71,42
50 cent,pimpin,,0.0,,8,939
50 cent,pimping,,0.0,,24,268
50 cent,pinky,,0.0,,5,1423
50 cent,pistol,,0.0,war/weapons,19,350
50 cent,place,,0.0,,19,351
50 cent,places,,0.0,,10,744
50 cent,plan,,0.0,,8,940
50 cent,plastic,,0.0,,9,822
50 cent,plate,,0.0,,5,1424
50 cent,platinum,,0.0,,6,1213
50 cent,play,,0.0,,105,14
50 cent,playa,,0.0,,12,625
50 cent,played,,0.0,,8,941
50 cent,player,,0.0,,6,1214
50 cent,playin,,0.0,,5,1425
50 cent,playing,,0.0,,56,68
50 cent,pleasure,,0.0,,12,626
50 cent,pocket,,0.0,,7,1050
50 cent,pockets,,0.0,,13,559
50 cent,point,,0.0,,9,823
50 cent,poke,,0.0,,9,824
50 cent,pole,,0.0,,14,514
50 cent,police,,0.0,city,13,560
50 cent,poor,-2,-12.0,,6,1215
50 cent,pop,,0.0,,79,36
50 cent,popo,,0.0,,7,1051
50 cent,popped,,0.0,,14,515
50 cent,poppin,,0.0,,5,1426
50 cent,popping,,0.0,,22,287
50 cent,porsche,,0.0,,6,1216
50 cent,position,,0.0,,12,627
50 cent,pot,,0.0,,5,1427
50 cent,pound,,0.0,,19,352
50 cent,pounds,,0.0,,24,269
50 cent,pour,,0.0,,7,1052
50 cent,powder,,0.0,,9,825
50 cent,power,,0.0,authority/power,9,826
50 cent,prada,,0.0,,8,942
50 cent,pressure,-1,-1.0,,5,1428
50 cent,pretend,-1,-7.0,,14,516
50 cent,pretend,-1,-6.0,,6,1217
50 cent,pretend,-1,-5.0,,5,1429
50 cent,pretty,1,1.0,,7,1053
50 cent,prevent,-1,-9.0,,9,827
50 cent,price,,0.0,,9,828
50 cent,pro,,0.0,,7,1054
50 cent,problem,-2,-2.0,,15,467
50 cent,problem,-2,-10.0,,5,1430
50 cent,product,,0.0,,8,943
50 cent,projects,,0.0,,5,1431
50 cent,promise,1,14.0,,28,213
50 cent,promised,1,5.0,,5,1432
50 cent,psycho,,0.0,insane,9,829
50 cent,pull,,0.0,,51,88
50 cent,pulled,,0.0,,10,745
50 cent,pulling,,0.0,,26,245
50 cent,pump,,0.0,,19,353
50 cent,pun,,0.0,,5,1433
50 cent,punch,,0.0,,5,1434
50 cent,punk,,0.0,,15,468
50 cent,pure,,0.0,,10,746
50 cent,purple,,0.0,,11,681
50 cent,push,,0.0,,45,105
50 cent,pussy,,0.0,,92,21
50 cent,putting,,0.0,,5,1435
50 cent,quarter,,0.0,,6,1218
50 cent,queens,,0.0,,10,747
50 cent,question,,0.0,,13,561
50 cent,quick,,0.0,,15,469
50 cent,quicker,,0.0,,5,1436
50 cent,quit,,0.0,,20,331
50 cent,r&b,,0.0,,5,1437
50 cent,race,,0.0,,6,1219
50 cent,races,,0.0,,9,830
50 cent,racks,,0.0,,6,1220
50 cent,rain,,0.0,,16,436
50 cent,raise,,0.0,,6,1221
50 cent,range,,0.0,,11,682
50 cent,rap,,0.0,,52,80
50 cent,rapper,,0.0,,12,628
50 cent,raw,,0.0,,14,517
50 cent,react,,0.0,,7,1055
50 cent,read,,0.0,,9,831
50 cent,ready,,0.0,,46,102
50 cent,real,,0.0,,71,43
50 cent,reason,,0.0,,26,246
50 cent,recipe,,0.0,,7,1056
50 cent,record,,0.0,,10,748
50 cent,records,,0.0,,7,1057
50 cent,red,,0.0,,9,832
50 cent,regular,,0.0,,6,1222
50 cent,remember,,0.0,,16,437
50 cent,remind,,0.0,,6,1223
50 cent,rent,,0.0,,5,1438
50 cent,rep,,0.0,,5,1439
50 cent,report,,0.0,,14,518
50 cent,repping,,0.0,,5,1440
50 cent,representing,,0.0,,5,1441
50 cent,respect,,0.0,,24,270
50 cent,rest,,0.0,,14,519
50 cent,retarded,-2,-10.0,,5,1442
50 cent,revolver,,0.0,,6,1224
50 cent,rhyme,,0.0,,5,1443
50 cent,rich,2,2.0,,28,214
50 cent,rich,2,4.0,,14,520
50 cent,rich,2,24.0,,12,629
50 cent,rich,2,6.0,,9,833
50 cent,rich,2,12.0,,6,1225
50 cent,rid,,0.0,,6,1226
50 cent,ride,,0.0,,65,53
50 cent,rider,,0.0,,27,229
50 cent,riding,,0.0,,32,176
50 cent,rims,,0.0,,13,562
50 cent,ring,,0.0,,17,404
50 cent,rings,,0.0,,6,1227
50 cent,rip,,0.0,,21,302
50 cent,ritual,,0.0,,6,1228
50 cent,rob,-2,-30.0,,30,194
50 cent,robbed,,0.0,,6,1229
50 cent,robbing,,0.0,,10,749
50 cent,rock,,0.0,,28,215
50 cent,rocked,,0.0,,6,1230
50 cent,rocking,,0.0,,17,405
50 cent,rocks,,0.0,,6,1231
50 cent,roll,,0.0,,54,72
50 cent,rolled,,0.0,,15,470
50 cent,rolling,,0.0,,25,258
50 cent,romeo,,0.0,,6,1232
50 cent,room,,0.0,,11,683
50 cent,rose,,0.0,,6,1233
50 cent,round,,0.0,,36,145
50 cent,rowdy,,0.0,,14,521
50 cent,rubbed,,0.0,,8,944
50 cent,ruger,,0.0,,10,750
50 cent,rule,,0.0,,14,522
50 cent,runnin,,0.0,,8,945
50 cent,running,,0.0,,32,177
50 cent,s***,,0.0,,10,751
50 cent,s-,,0.0,,5,1444
50 cent,sa,,0.0,,31,185
50 cent,safe,,0.0,,16,438
50 cent,safety,,0.0,,6,1234
50 cent,save,2,12.0,,6,1235
50 cent,save,2,2.0,,5,1445
50 cent,save,2,10.0,,5,1446
50 cent,saving,,0.0,,6,1236
50 cent,scared,-2,-16.0,,8,946
50 cent,scared,-2,-14.0,,7,1058
50 cent,scared,-2,-10.0,,5,1447
50 cent,scene,,0.0,,5,1448
50 cent,scheming,,0.0,,13,563
50 cent,school,,0.0,,19,354
50 cent,scream,,0.0,,8,947
50 cent,screaming,,0.0,,5,1449
50 cent,screw,,0.0,,5,1450
50 cent,seat,,0.0,,12,630
50 cent,second,,0.0,,5,1451
50 cent,secret,,0.0,,9,834
50 cent,security,,0.0,,5,1452
50 cent,seductive,,0.0,,7,1059
50 cent,sell,,0.0,,53,76
50 cent,selling,,0.0,,16,439
50 cent,semi,,0.0,,12,631
50 cent,send,,0.0,,19,355
50 cent,sense,,0.0,,13,564
50 cent,senses,,0.0,,8,948
50 cent,serenading,,0.0,,6,1237
50 cent,serious,,0.0,,11,684
50 cent,serve,,0.0,,7,1060
50 cent,set,,0.0,,88,24
50 cent,sex,,0.0,sex,18,381
50 cent,shady,,0.0,,25,259
50 cent,shake,,0.0,,17,406
50 cent,shaq,,0.0,,8,949
50 cent,shawty,,0.0,,6,1238
50 cent,shell,,0.0,,13,565
50 cent,shells,,0.0,,8,950
50 cent,shine,,0.0,,40,126
50 cent,shining,,0.0,,6,1239
50 cent,shit,-4,-20.0,bad words,65,54
50 cent,shit,-4,-12.0,bad words,57,64
50 cent,shit,-4,-28.0,bad words,56,69
50 cent,shit,-4,-40.0,bad words,50,91
50 cent,shit,-4,-24.0,bad words,48,96
50 cent,shit,-4,-8.0,bad words,38,133
50 cent,shit,-4,-16.0,bad words,36,146
50 cent,shit,-4,-128.0,bad words,32,178
50 cent,shit,-4,-112.0,bad words,28,216
50 cent,shit,-4,-56.0,bad words,28,217
50 cent,shit,-4,-32.0,bad words,24,271
50 cent,shit,-4,-4.0,bad words,24,272
50 cent,shit,-4,-80.0,bad words,20,332
50 cent,shit,-4,-36.0,bad words,18,382
50 cent,shit,-4,-52.0,bad words,13,566
50 cent,shit,-4,-48.0,bad words,12,632
50 cent,shit,-4,-44.0,bad words,11,685
50 cent,sho,,0.0,,10,752
50 cent,shoe,,0.0,,20,333
50 cent,shoot,-1,-1.0,crime,18,383
50 cent,shoot,-1,-2.0,crime,10,753
50 cent,shoot,-1,-7.0,crime,7,1061
50 cent,shoot,-1,-3.0,crime,6,1240
50 cent,shooter,,0.0,,9,835
50 cent,shooters,,0.0,,13,567
50 cent,shooting,,0.0,,6,1241
50 cent,shootout,,0.0,,6,1242
50 cent,shop,,0.0,,26,247
50 cent,shopper,,0.0,,16,440
50 cent,shopping,,0.0,,7,1062
50 cent,short,,0.0,,10,754
50 cent,shorty,,0.0,,88,25
50 cent,shot,,0.0,crime,73,39
50 cent,shots,,0.0,,29,201
50 cent,shoulders,,0.0,,6,1243
50 cent,showroom,,0.0,,7,1063
50 cent,shut,,0.0,,5,1453
50 cent,si,,0.0,,5,1454
50 cent,sick,-2,-2.0,,14,523
50 cent,sick,-2,-4.0,,6,1244
50 cent,sicko,,0.0,,5,1455
50 cent,side,,0.0,,22,288
50 cent,sidewalk,,0.0,,7,1064
50 cent,simple,,0.0,,6,1245
50 cent,sing,,0.0,,5,1456
50 cent,sip,,0.0,,13,568
50 cent,sipping,,0.0,,8,951
50 cent,sister,,0.0,,7,1065
50 cent,sit,,0.0,,20,334
50 cent,sitting,,0.0,,9,836
50 cent,sixteen,,0.0,,5,1457
50 cent,size,,0.0,,7,1066
50 cent,ski,,0.0,,6,1246
50 cent,sky,,0.0,nature,10,755
50 cent,slapped,,0.0,,8,952
50 cent,sleep,,0.0,,10,756
50 cent,slick,,0.0,,14,524
50 cent,slinging,,0.0,,5,1458
50 cent,slipping,,0.0,,8,953
50 cent,slow,,0.0,,28,218
50 cent,small,,0.0,,10,757
50 cent,smell,,0.0,,30,195
50 cent,smile,2,2.0,,16,441
50 cent,smile,2,4.0,,8,954
50 cent,smile,2,8.0,,8,955
50 cent,smile,2,16.0,,8,956
50 cent,smith,,0.0,,5,1459
50 cent,smoke,,0.0,,57,65
50 cent,smoked,,0.0,,5,1460
50 cent,smoking,,0.0,,16,442
50 cent,snatch,,0.0,,7,1067
50 cent,so-so,,0.0,,10,758
50 cent,soda,,0.0,,6,1247
50 cent,soft,,0.0,,8,957
50 cent,sold,,0.0,,18,384
50 cent,soldier,,0.0,war/weapons,48,97
50 cent,solve,1,5.0,,5,1461
50 cent,somethin,,0.0,,6,1248
50 cent,son,,0.0,,55,70
50 cent,song,,0.0,,8,958
50 cent,soul,,0.0,sentiment,18,385
50 cent,sound,,0.0,,21,303
50 cent,sounds,,0.0,,11,686
50 cent,southside,,0.0,,24,273
50 cent,special,,0.0,,16,443
50 cent,spend,,0.0,,14,525
50 cent,spending,,0.0,,10,759
50 cent,spent,,0.0,,8,959
50 cent,spikes,,0.0,,5,1462
50 cent,spin,,0.0,,6,1249
50 cent,spit,,0.0,,20,335
50 cent,split,,0.0,,13,569
50 cent,splurge,,0.0,,5,1463
50 cent,spokes,,0.0,,6,1250
50 cent,spot,,0.0,,47,99
50 cent,spots,,0.0,,5,1464
50 cent,spray,,0.0,,26,248
50 cent,sprayed,,0.0,,5,1465
50 cent,squeeze,,0.0,,19,356
50 cent,stack,,0.0,,10,760
50 cent,stage,,0.0,,5,1466
50 cent,stand,,0.0,,16,444
50 cent,star,,0.0,,13,570
50 cent,staring,,0.0,,14,526
50 cent,start,,0.0,,36,147
50 cent,started,,0.0,,9,837
50 cent,stash,,0.0,,13,571
50 cent,stay,,0.0,,68,46
50 cent,steal,-2,-10.0,,10,761
50 cent,steel,,0.0,,11,687
50 cent,step,,0.0,,18,386
50 cent,steve,,0.0,,5,1467
50 cent,stick,,0.0,,27,230
50 cent,sticking,,0.0,,6,1251
50 cent,sticky,,0.0,,5,1468
50 cent,stones,,0.0,,15,471
50 cent,store,,0.0,,13,572
50 cent,story,,0.0,,5,1469
50 cent,straight,1,1.0,,10,762
50 cent,straight,1,8.0,,8,960
50 cent,straight,1,2.0,,6,1252
50 cent,straight,1,6.0,,6,1253
50 cent,strap,,0.0,,20,336
50 cent,strapped,,0.0,,22,289
50 cent,straps,,0.0,,7,1068
50 cent,street,,0.0,,67,49
50 cent,stretch,,0.0,,25,260
50 cent,strip,,0.0,,9,838
50 cent,stripping,,0.0,,7,1069
50 cent,strong,2,2.0,,7,1070
50 cent,stuck,,0.0,,15,472
50 cent,stuff,,0.0,,6,1254
50 cent,stumble,,0.0,,7,1071
50 cent,stun,,0.0,,5,1470
50 cent,stunned,,0.0,,7,1072
50 cent,stunner,,0.0,,7,1073
50 cent,stunt,,0.0,,37,140
50 cent,stunting,,0.0,,21,304
50 cent,stupid,-2,-2.0,,6,1255
50 cent,style,,0.0,,45,106
50 cent,styles,,0.0,,8,961
50 cent,success,2,2.0,,6,1256
50 cent,suck,-3,-3.0,,12,633
50 cent,suck,-3,-6.0,,6,1257
50 cent,sucker,,0.0,,11,688
50 cent,suge,,0.0,,5,1471
50 cent,summer,,0.0,time references,7,1074
50 cent,sun,,0.0,nature,19,357
50 cent,sunday,,0.0,,7,1075
50 cent,suppose,,0.0,,11,689
50 cent,supposed,,0.0,,31,186
50 cent,swag,,0.0,,22,290
50 cent,swallow,,0.0,,5,1472
50 cent,swear,,0.0,,5,1473
50 cent,sweat,,0.0,,15,473
50 cent,sweetheart,,0.0,,10,763
50 cent,swimming,,0.0,,5,1474
50 cent,swing,,0.0,,5,1475
50 cent,switch,,0.0,,10,764
50 cent,syrup,,0.0,,5,1476
50 cent,system,,0.0,,14,527
50 cent,table,,0.0,,7,1076
50 cent,tah,,0.0,,6,1258
50 cent,talk,,0.0,,82,30
50 cent,talkin,,0.0,,6,1259
50 cent,talking,,0.0,,38,134
50 cent,tanqueray,,0.0,,5,1477
50 cent,tape,,0.0,,13,573
50 cent,taste,,0.0,,26,249
50 cent,taught,,0.0,,5,1478
50 cent,te,,0.0,,10,765
50 cent,teach,,0.0,,6,1260
50 cent,team,,0.0,,10,766
50 cent,tear,,0.0,suffering,18,387
50 cent,tease,,0.0,,8,962
50 cent,tec,,0.0,,10,767
50 cent,tech,,0.0,,5,1479
50 cent,teflon,,0.0,,9,839
50 cent,telling,,0.0,,12,634
50 cent,telly,,0.0,,8,963
50 cent,temperature,,0.0,,5,1480
50 cent,ten,,0.0,,10,768
50 cent,test,,0.0,,15,474
50 cent,testing,,0.0,,5,1481
50 cent,thang,,0.0,,54,73
50 cent,thangs,,0.0,,6,1261
50 cent,they'd,,0.0,,5,1482
50 cent,thighs,,0.0,,11,690
50 cent,thinking,,0.0,,48,98
50 cent,third,,0.0,,11,691
50 cent,thirty,,0.0,,8,964
50 cent,thought,,0.0,,39,130
50 cent,threads,,0.0,,6,1262
50 cent,three,,0.0,,27,231
50 cent,throw,,0.0,,17,407
50 cent,throwing,,0.0,,9,840
50 cent,thug,,0.0,,16,445
50 cent,thugs,,0.0,,5,1483
50 cent,thumping,,0.0,,7,1077
50 cent,thursday,,0.0,,6,1263
50 cent,tie,,0.0,,6,1264
50 cent,tight,,0.0,,14,528
50 cent,tighter,,0.0,,6,1265
50 cent,till,,0.0,,28,219
50 cent,tips,,0.0,,5,1484
50 cent,tired,-2,-8.0,,8,965
50 cent,tired,-2,-14.0,,7,1078
50 cent,tit,,0.0,,5,1485
50 cent,toast,,0.0,,15,475
50 cent,told,,0.0,,57,66
50 cent,tommy,,0.0,,5,1486
50 cent,tomorrow,,0.0,time references,14,529
50 cent,tone,,0.0,,5,1487
50 cent,tongue,,0.0,,13,574
50 cent,tonight,,0.0,,31,187
50 cent,tony,,0.0,,11,692
50 cent,tools,,0.0,,5,1488
50 cent,toot,,0.0,,5,1489
50 cent,top,2,2.0,,19,358
50 cent,top,2,4.0,,14,530
50 cent,top,2,12.0,,12,635
50 cent,top,2,6.0,,9,841
50 cent,toss,,0.0,,8,966
50 cent,touch,,0.0,,45,107
50 cent,touched,,0.0,,8,967
50 cent,touching,,0.0,,7,1079
50 cent,tough,,0.0,,8,968
50 cent,town,,0.0,city,22,291
50 cent,toy,,0.0,,17,408
50 cent,trace,,0.0,,18,388
50 cent,track,,0.0,,16,446
50 cent,trackmasters,,0.0,,6,1266
50 cent,train,,0.0,,12,636
50 cent,tray,,0.0,,5,1490
50 cent,treat,,0.0,,16,447
50 cent,trees,,0.0,,8,969
50 cent,trick,,0.0,,18,389
50 cent,tricking,,0.0,,12,637
50 cent,trigger,,0.0,,8,970
50 cent,trip,,0.0,,14,531
