token,sentiment
maximal,0.375
maximising,0.375
maximizing,0.375
mayhem,-0.375
mayidism,-0.75
mayweed,0.5
mazdaism,0.25
mazed,-0.625
mazy,0.25
mbd,0.375
meagerly,-0.375
meagerness,-0.5
meagre,-0.625
meagreness,-0.5
meanderingly,0.5
meaning,0.25
meaningfully,0.5
meaningfulness,0.375
meaningless,-0.375
meaninglessness,0.375
meanly,-0.25
meanness,-0.25
meanspiritedly,0.5
measles,0.25
measurable,0.5
measure,-0.3125
measured,0.25
measuredly,0.625
measureless,-0.5
meatless,-0.375
mebendazole,-0.375
mechanical,-0.25
mechanically,0.25
mechanisation,0.25
mechanistic,-0.3125
mechanistically,0.5
mechanization,0.25
meclofenamate,-0.25
meclomen,-0.25
medallion,-0.25
meddlesome,-0.75
meddling,-0.75
mediaeval,-0.25
medicament,0.25
medicare,0.5
medication,0.25
medicinally,0.375
mediocre,-0.75
meditatively,0.5
medium,-0.375
medullated,-0.375
meek,0.5
meekly,0.625
meekness,-0.4375
mefloquine,-0.5
megachilidae,0.25
megalohepatia,-0.5
megalomania,-0.5
megalomaniacal,-0.625
megalomanic,-0.625
megesterol,-0.25
meiosis,-0.5
melaena,-0.5
melagra,0.5
melancholia,-0.5
melancholic,-0.75
melancholy,-0.53125
melanism,-0.375
melanoderma,-0.375
melanosis,-0.375
melanthiaceae,-0.625
melee,-0.25
melena,-0.5
melinae,-0.5
melioration,0.375
meliorative,-0.375
meliorist,-0.375
meliphagidae,-0.25
mellaril,-0.25
mellifluous,0.625
mellisonant,0.625
mellow,0.333333333
mellowed,0.4375
mellowly,0.5
mellowness,0.375
melodic,0.75
melodically,0.5
melodious,0.5625
melodiously,0.375
meloid,-0.25
melt,0.25
meltable,0.625
meltdown,-0.25
melursus,-0.625
membrane-forming,-0.375
membranous,-0.375
memorably,0.375
memorial,0.25
memorialisation,0.25
memorialization,0.25
menacing,-0.625
menacingly,0.375
mendacious,-0.625
mendaciously,0.5
mendacity,-0.375
menially,0.5
meningism,-0.625
meningitis,-0.75
meningoencephalitis,-0.25
menopon,-0.25
menstruating,-0.375
mental,-0.375
mentally,0.375
mentholated,-0.25
mentzelia,-0.25
mephaquine,-0.5
mephistophelean,-0.625
mephistopheles,-0.25
mephistophelian,-0.625
mephitic,-0.25
mephitinae,-0.5
mephitis,-0.375
meralgia,-0.5
mercantile,0.5
mercedario,0.25
mercenary,0.375
mercerise,-0.25
mercerize,-0.25
merciful,0.583333333
mercilessly,0.375
mercy,0.208333333
mere,-0.375
meretriciously,0.5
merging,0.25
meringue,-0.25
merino,0.25
merit,0.5
meritable,0.25
meriting,0.375
meritorious,0.25
meritoriously,0.5
meromelia,-0.625
merrily,0.5
merriness,0.375
merry,0.291666667
meshuga,-0.25
meshugga,-0.25
meshugge,-0.25
mesic,-0.25
mesmeric,0.5
mesmerizing,0.5
mesohippus,-0.25
mess,-0.375
mess-up,-0.625
messiness,-0.25
messy,-0.75
metabola,0.25
metacyesis,-0.25
metagenesis,0.25
metaknowledge,0.375
metamorphose,0.25
metaphor,-0.625
metaphorically,0.375
metaphysical,-0.25
metaphysically,0.5
meteorology,-0.25
meteortropism,0.375
metformin,-0.25
methanogen,0.375
methapyrilene,-0.25
metheglin,-0.375
methodical,-0.375
methodically,0.375
methodism,0.625
methodologically,0.375
methotrexate,-0.75
methuselah,0.375
meticulous,0.4375
meticulously,0.625
metonymically,0.5
metralgia,-0.5
metric,-0.5
metrical,-0.5
metrically,0.25
metritis,-0.25
metronidazole,-0.25
metrorrhagia,-0.75
mettlesomeness,0.625
meyerbeer,0.25
mezzo-relievo,-0.5
mezzo-rilievo,-0.5
miasmal,-0.5
miasmic,-0.375
micawber,-0.25
michelangelesque,0.5
micro,-0.375
microbe,-0.25
microcytosis,-0.5
microdipodops,0.375
micrometeor,-0.25
micrometeorite,-0.25
micrometeoroid,-0.25
microscopic,0.25
microscopically,0.5
midden,-0.25
middle-aged,0.25
middling,-0.5
midrib,0.25
midshipman,0.375
midvein,0.25
mien,0.375
miff,-0.3125
miffed,-0.5
might,-0.375
mightiness,-0.375
mighty,0.25
mikvah,-0.375
milch,0.25
mild,0.8125
mild-mannered,0.375
mildness,0.75
miliaria,0.25
militant,0.25
militia,-0.625
milklike,0.25
milky,0.25
mill,-0.25
millenarian,-0.25
millstone,-0.375
milontin,-0.25
mimesis,0.25
mimetic,0.5
mimic,-0.375
minacious,-0.625
minatory,-0.625
mincing,0.625
mincingly,0.5
mind-altering,-0.5
mind-bending,0.5
mind-blowing,0.5
mind-boggling,0.5
mind-expanding,0.25
mindful,0.5
mindfully,0.625
mindfulness,0.25
mindless,-0.425
mindlessly,0.5
mineralized,-0.25
mineralocorticoid,0.375
mingling,0.25
mingy,0.25
miniaturist,0.5
minimisation,-0.375
minimization,-0.375
ministerially,0.375
minoan,0.25
minor,-0.21875
minority,-0.375
minors,-0.5
minus,-0.75
minutely,0.5
miocene,0.25
miosis,-0.375
miotic,-0.5
miracle-worship,0.25
miraculously,0.5
mire,-0.416666667
mirid,0.25
mirror,0.375
mirrorlike,0.5
mirth,0.375
mirthful,0.625
mirthfully,0.5
mirthfulness,0.375
mirthless,-0.375
misadventure,-0.375
misadvise,-0.25
misalign,-0.625
misally,-0.25
misanthropic,-0.25
misanthropical,-0.25
misanthropy,-0.3125
misapplication,-0.5
misapprehend,-0.5
misapprehension,-0.375
misappropriated,0.25
misbegot,-0.375
misbegotten,-0.375
misbehave,-0.375
miscalculate,-0.25
miscall,-0.25
miscarry,-0.25
miscegenation,0.25
mischance,-0.4375
mischief,-0.8125
mischief-maker,-0.625
mischief-making,-0.875
mischievous,-0.5
mischievously,-0.25
mischievousness,-0.375
miscible,0.5
misconceive,-0.5
misconduct,-0.416666667
misconstrual,-0.25
misconstruction,-0.25
misconstrue,-0.5
miscreation,-0.25
misdate,-0.375
misdating,-0.375
misdeal,-0.375
misdeliver,-0.375
misdemean,-0.375
misdirection,-0.3125
miserable,-0.875
miserably,0.375
miserly,0.25
misery,-0.375
misestimate,-0.25
misfit,-0.625
misfortunate,-1
misfortune,-0.3125
misgauge,-0.5
misgovern,-0.625
misguide,-0.25
mishandle,-0.625
mishap,-0.4375
misinterpret,-0.5
misinterpretation,-0.375
misjudge,-0.25
misleader,-0.375
misleading,-0.625
misleadingly,-0.5
mismanage,-0.625
mismatched,-0.5
mismated,-0.75
misname,-0.25
misocainea,0.25
misogynism,-0.375
misogynous,-0.375
misogyny,-0.375
misplay,-0.375
mispronunciation,-0.375
misquotation,-0.25
misquote,-0.75
misreading,-0.375
misremember,-0.25
misrepresentation,-0.5
missed,-0.625
missile,-0.25
missing,-0.5
misspell,0.375
misspelling,-0.375
mist,-0.375
mistake,-0.25
mistaken,-0.25
mistakenly,0.5
mistaking,-0.375
mistily,0.3125
mistiming,-0.375
mistiness,-0.375
mistranslate,-0.75
mistranslation,-0.25
mistreat,-0.5
mistreated,-0.25
mistreatment,-0.375
mistrustful,-0.5
mistrustfully,-0.25
misty,-0.625
misunderstand,-0.5
misunderstanding,-0.375
misuse,-0.3125
mitigative,-0.625
mitigatory,-0.625
mitochondrion,0.25
mitsvah,0.5
mitt,0.375
mitzvah,0.5
mixable,0.5
mixed-up,-0.625
moan,-0.6875
moaning,-0.75
mobulidae,-0.25
mock,-0.625
mock-heroic,-0.375
mocker,-0.375
mocking,-0.5
mockingly,0.5
model,0.375
moderated,0.625
moderately,0.25
moderato,-0.25
moderator,-0.25
modernisation,0.375
modernised,0.375
modernization,0.375
modernized,0.375
modestly,0.375
modesty,0.75
modifiable,0.5
modified,-0.25
modishly,0.375
modishness,0.25
modular,-0.5
modulated,0.375
moil,-0.375
moistly,0.375
mojo,0.25
molality,0.25
moldered,-0.25
moldiness,-0.875
moldy,-0.5
molest,-0.25
molested,0.25
molester,0.25
moll,0.25
mollification,-0.5
mollify,0.75
mollycoddler,0.375
momentous,0.5
momentously,0.25
momentousness,0.375
momism,-0.375
momos,0.375
momus,0.375
monarchal,0.5
monarchical,0.5
monaurally,0.5
moneyed,-0.25
moneyless,-0.75
moneymaking,0.625
mongolianism,-0.375
mongolism,-0.375
mongrel,-0.625
monied,-0.25
moniliales,-0.5
moniliasis,-0.375
monish,0.375
monition,0.375
monkish,-0.5
mono,-0.75
monocled,-0.25
monocracy,-0.625
monolingually,0.5
monolithic,-0.375
mononucleosis,-0.75
monophthalmos,0.25
monosaccharide,-0.375
monosaccharose,-0.375
monosomy,-0.375
monosyllabically,0.5
monotheistic,0.25
monotone,-0.375
monotonic,-0.375
monotonous,-0.25
monotonously,0.5
monotony,-0.625
monovalent,0.375
monstrosity,-0.25
monstrous,-0.75
montespan,0.25
monthly,-0.3125
monumental,0.5
mooch,0.625
moocher,0.625
moodily,0.5
moody,-0.3125
moon-round,0.25
moon-splashed,-0.375
mooneye,-0.625
moonless,-0.625
moonlike,0.25
moonstruck,-0.5
moor-bird,0.375
moorbird,0.375
moorfowl,0.375
moorgame,0.375
moot,-0.625
mope,-0.375
moped,-0.375
moralisation,0.5
moralism,0.75
moralistic,0.75
morality,0.3125
moralization,0.5
moralizing,0.875
morally,0.6875
morals,-0.25
moratorium,0.375
morbid,-0.583333333
morbidity,-0.25
morbidness,-0.75
morbilli,0.25
mordaciously,0.5
mordacity,-0.5
mordant,-0.5
morganatic,-0.75
moribund,-0.75
moronity,-0.5
morose,-0.25
morosely,0.5
moroseness,-0.6875
morphia,0.25
morphine,0.25
morphologically,0.5
mortal,-0.375
mortality,-0.25
mortified,-0.4375
mortify,-0.375
mortifying,-0.625
mossback,-0.5
moth-eaten,-0.4375
moth-resistant,-0.625
motherless,-0.625
motherlike,-0.25
motherliness,0.75
mothproof,-0.625
mothy,-0.5
motile,0.5
motionless,-0.625
motionlessly,0.375
motionlessness,-0.5
motivation,0.25
motivator,0.25
motiveless,-0.75
motor,-0.5
motortruck,0.25
motorway,0.375
mouldered,-0.25
mouldy,-0.5
mountainous,-0.25
mounted,-0.375
mourn,-0.3125
mournful,-0.75
mournfulness,-0.375
mourning,-0.4375
mouser,0.25
mousey,0.25
mouthless,-0.625
movability,0.375
movableness,0.375
move,0.25
moved,0.25
moving,0.625
muck,-0.25
muckheap,-0.25
muckhill,-0.25
mucky,-0.875
mucose,-0.5
mucous,-0.5
mud,-0.25
mud-beplastered,-0.5
mud-wrestle,-0.25
muddied,-0.5
muddle,-0.375
muddy,-0.75
mudslide,-0.375
mudwrestle,-0.25
muggins,0.625
mule,-0.875
mules,-0.875
mulishness,-0.625
mullet,0.25
multi-valued,0.375
multidimensional,-0.25
multifaceted,0.25
multifarious,0.25
multifariousness,-0.25
multiform,0.25
multinomial,-0.25
multiparous,0.25
multiple-choice,0.25
multiplicatively,0.375
multiply,0.25
multivalent,0.375
mumble,-0.5625
mummery,-0.5
mummify,0.25
mumps,-0.375
mumpsimus,-0.25
munch,-0.375
mundanely,0.5625
munificently,0.625
murdered,-0.25
murderous,0.5
murderously,-0.3125
muridae,-0.25
murkily,0.5
murmur,-0.5
murmuration,-0.625
murmuring,-0.5
muscidae,-0.25
muscle,-0.375
mush,-0.25
mushiness,0.5
music,0.375
musical,0.25
musicologically,0.5
musingly,0.375
musky,-0.25
musophobia,0.375
mussitate,-0.375
mussitation,-0.625
mussy,-0.75
mustiness,-0.875
musty,-0.625
mutability,0.375
mutable,0.625
mutableness,0.375
mutafacient,0.75
mutagen,-0.375
mutagenesis,-0.5
mutagenic,0.5
mutant,-0.3125
mute,-0.40625
mutilate,-0.375
mutilated,-0.6875
mutinous,-0.375
mutism,-0.625
mutt,-0.5
mutter,-0.458333333
muttering,-0.5
muttonhead,-0.375
mutually,0.375
myasthenia,-0.3125
mycobacteria,-0.25
mycobacterium,-0.25
mycomycin,0.375
mycosis,-0.25
myelinated,-0.375
myelitis,-0.25
mylodontid,-0.25
myocarditis,-0.25
myometritis,-0.5
myopathy,-0.625
myopia,-0.25
myopic,-0.4375
myositis,-0.25
myotic,-0.5
mysophilia,-0.625
mysophobia,-0.5
mysophobic,-0.875
mysterious,-0.375
mysteriously,0.5
mystery,0.25
mystic,-0.375
mystical,-0.375
mystically,0.375
mystification,-0.5
mystifier,0.375
mythic,-0.375
mythical,-0.375
mythologic,-0.375
mythological,-0.375
myxedema,-0.625
myxoedema,-0.625
myxomycete,-0.25
nacimiento,0.25
nagging,-0.5
naif,0.5
nail,0.3125
nail-biting,-0.625
naive,0.3125
naively,0.625
naiveness,-0.375
naivete,-0.375
naivety,-0.375
nakedness,-0.375
nalfon,-0.625
naming,0.5
namtar,-0.625
namtaru,-0.625
nanism,-0.5
nanna,0.5
nap,-0.25
naprapathy,0.375
naprosyn,-0.75
naproxen,-0.75
narcism,0.625
narcissism,0.625
narcissist,0.25
narcist,0.25
narcolepsy,-0.625
narcotising,0.25
narcotizing,0.25
narrative,-0.25
narrow-minded,0.25
narrow-mindedness,0.375
narrowness,0.375
nasality,-0.5
nasally,0.5
nastily,-0.5
nastiness,-0.708333333
nasty,-0.8
nationalism,0.25
nationalistic,0.25
natter,0.375
nattily,0.5
nattiness,-0.25
naturalisation,0.625
naturalism,-0.5
naturalistic,-0.25
naturalization,0.625
naturalize,0.375
nature,0.25
naturism,-0.75
naturistic,0.375
naughtily,-0.25
nauseant,-0.25
nauseate,-0.375
nauseated,-0.5
nauseating,-0.625
nauseous,-0.625
nautilus,0.25
navane,-0.25
naysaying,-0.375
ne'er,-0.75
neandertal,-0.5
neanderthal,-0.5
neap,0.375
nearby,-0.25
nearest,0.25
nearly,0.375
nearsighted,-0.5
nearsightedness,-0.25
neat,0.416666667
neatly,-0.375
nebbech,-0.75
nebbish,-0.75
nebulose,0.25
nec,0.375
necessarily,0.4375
necessary,0.25
necessitarian,-0.625
necessitate,0.5
necessitous,-0.875
neck,0.25
necking,-0.5
necromancy,-0.375
nectariferous,0.25
nectarine,-0.25
nectarous,0.25
needless,-0.25
needlessly,-0.75
needs,0.5
needy,-0.875
nefarious,-0.75
nefariousness,-0.75
negate,0.375
negative,-0.78125
negatively,-0.75
negativeness,-0.75
negativism,-0.75
negativity,-0.75
neggram,-0.25
neglected,-0.25
neglectful,-0.4375
neglectfully,0.5
neglectfulness,-0.375
negligence,-0.375
negligent,-0.5
negligently,0.375
negligible,-0.25
negotiable,0.4375
neighbor,0.25
neighboring,0.25
neighborliness,0.5
neighborly,0.625
neighbour,0.25
neighbouring,0.25
neighbourliness,0.5
neighbourly,0.625
nematoda,0.25
nemertea,0.25
nemertina,0.25
nemesis,-0.625
neo-lamarckism,0.625
neoliberal,0.375
neoprene,-0.75
nephralgia,-0.25
nephritic,-0.5
nephritis,-0.625
nephrolithiasis,0.375
nephropathy,0.25
nephroptosia,-0.25
nephroptosis,-0.25
nephrotoxic,-0.5
nephrotoxin,-0.25
nepotism,0.5
nerd,-0.625
neritina,-0.25
nerve,-0.75
nerve-racking,-0.5
nerve-wracking,-0.5
nervily,0.5
nervous,-0.34375
nervously,0.375
nervy,-0.25
nescient,0.375
nesokia,0.25
nettle,-0.5
nettled,-0.5
nettlesome,-0.4375
neuralgia,-0.625
neuralgic,-0.375
neuralgy,-0.625
neurasthenia,-0.75
neurasthenic,-0.3125
neuritis,-0.375
neurobiological,0.5
neurofibromatosis,-0.625
neurogenic,0.25
neuroleptic,0.25
neurolysin,0.5
neuropathy,-0.5
neuropsychology,0.375
neurosis,-0.5
neurotic,-0.375
neurotically,0.375
neuroticism,-0.5
neurotoxin,0.5
neurotropic,-0.25
neurotropism,0.25
neuter,-0.625
neutralise,-0.25
neutralised,0.5
neutrality,-0.375
neutralize,-0.5625
neutralized,0.5
never,-0.75
never-say-die,-0.625
nevermore,0.25
nevertheless,-0.625
new-made,0.5
new-sprung,0.25
newest,0.25
newfound,0.625
newlywed,0.375
news,0.25
newsless,-0.4375
newsworthiness,0.25
newsworthy,0.25
next,-0.25
ngo,-0.625
ngu,-0.25
nibble,-0.25
nicad,-0.625
nice,0.791666667
nicely,0.5
niceness,0.208333333
niff,-0.625
nifty,0.625
niggardly,0.5
niggle,-0.25
nighest,0.25
night-sight,0.25
nightmare,-0.25
nightmarish,-0.5
nihilism,0.25
nimble,0.375
nimbly,0.625
nimby,-0.625
niminy-piminy,0.625
nimravus,-0.375
ningal,0.375
nipping,0.625
nisi,-0.375
nitid,0.25
nitpicking,-0.375
nitrify,-0.25
nitrobacteriaceae,0.25
nitrocellulose,-0.375
nitrocotton,-0.375
nitrogenase,0.25
nitrogenise,-0.25
nitrogenize,-0.25
no,-0.333333333
no-brainer,0.25
no-frills,-0.5
no-go,-0.875
no-good,-0.625
no-nonsense,0.25
nob,-0.5
nobility,-0.25
noble,0.40625
noble-minded,0.75
noble-mindedness,0.5
nobly,0.625
noc,-0.25
nocent,-0.5
nociceptive,-0.5
noctilucent,0.25
noesis,0.25
noetic,0.25
noiselessly,-0.625
noisily,-0.375
noisome,-0.4375
noisomeness,-0.375
noli-me-tangere,-0.25
nomad,-0.375
nominate,0.25
non-invertible,-0.625
non-resinous,-0.5
non-resiny,-0.5
non-u,-0.75
nonabsorbent,-0.375
nonabsorptive,-0.375
nonachiever,-0.75
nonaddictive,-0.25
nonadhesive,-0.625
nonadsorbent,-0.375
nonadsorptive,-0.375
nonage,-0.375
nonaged,-0.75
nonaggressive,-0.5
nonaligned,-0.5
nonallele,-0.625
nonarbitrable,-0.75
nonarbitrary,-0.375
nonarboreal,-0.625
nonbelligerent,0.25
noncandidate,-0.625
noncarbonated,-0.5
noncellular,-0.375
nonchalance,-0.625
nonchalant,-0.25
nonchristian,-0.625
nonchurchgoing,-0.625
noncivilised,-0.75
noncivilized,-0.75
noncollapsable,-0.375
noncollapsible,-0.375
noncolumned,-0.5
noncombining,-0.625
noncombustible,-0.625
noncommercial,-0.75
noncommunicable,-0.75
noncompetitive,-0.75
noncompetitively,0.5
noncompliant,-0.25
noncomprehensively,0.25
nonconcentric,-0.625
nonconducting,-0.75
nonconductive,-0.75
nonconformance,-0.625
nonconforming,-0.875
nonconformist,-0.53125
nonconformity,-0.625
nonconscious,-0.625
noncontagious,-0.75
noncontentious,-0.75
noncontinuous,-0.375
noncontroversial,-0.625
nonconvergent,-0.625
noncritical,-0.375
noncurrent,-0.75
noncyclic,-0.5
nondeductible,-0.625
nondenominational,-0.625
nondevelopment,-0.25
nondigestible,-0.25
nondisposable,-0.5
nondurable,-0.25
nonechoic,-0.625
nonelective,-0.5
nonenterprising,-0.375
nonenzymatic,-0.75
nonequivalent,-0.5
nonessential,-0.5
nonesuch,0.75
nonetheless,-0.625
nonexempt,-0.625
nonexistent,-0.5625
nonextant,-0.75
nonfat,-0.625
nonfatal,-0.375
nonfigurative,-0.875
nonfinancial,-0.5
nonfissionable,-0.375
nonflammable,-0.625
nonflavored,-0.25
nonflavoured,-0.25
nonfunctional,-0.875
nonglutinous,-0.625
nongranular,-0.5
nongregarious,-0.625
nonhereditary,0.375
nonhuman,-0.75
nonimitative,-0.75
nonimmune,-0.5
nonindustrial,-0.5
noninflammatory,0.25
noninstitutionalised,-0.625
noninstitutionalized,-0.625
nonintegrated,-0.625
nonintellectual,0.5
noninterchangeable,-0.25
nonintersecting,-0.625
noninvasive,-0.75
nonionic,0.375
nonionised,0.375
nonionized,0.375
nonkosher,-0.875
nonleaded,0.375
nonlegal,-0.75
nonlethal,-0.25
nonlexical,-0.375
nonlexically,-0.375
nonlinear,-0.5
nonlinguistic,-0.75
nonliving,-0.75
nonmagnetic,-0.625
nonmalignant,-0.25
nonmandatory,-0.75
nonmaterial,-0.5
nonmeaningful,-0.375
nonmedicinal,-0.625
nonmetal,-0.5
nonmetallic,-0.75
nonmilitary,-0.75
nonmotile,-0.5
nonmoving,-0.5
nonmusical,-0.4375
nonnative,-0.625
nonnatural,-0.875
nonnegative,0.5
nonnomadic,-0.625
nonnormative,-0.875
nonobjective,-0.875
nonobligatory,-0.75
nonobservance,-0.25
nonoperational,-0.375
nonoscillatory,-0.5
nonparametric,-0.625
nonparticulate,-0.375
nonpartisan,0.375
nonpartizan,0.375
nonpayment,-0.25
nonperiodic,-0.375
nonphysical,-0.625
nonplused,-0.5
nonplussed,-0.5
nonpolitical,0.25
nonporous,-0.625
nonprescription,-0.625
nonproductive,0.25
nonprofessional,-0.75
nonproprietary,-0.625
nonpsychoactive,-0.75
nonpublic,-0.875
nonpurulent,0.5
nonreciprocating,-0.25
nonreflecting,-0.75
nonreflective,-0.75
nonremittal,-0.25
nonrepresentative,-0.625
nonresident,-0.75
nonresinous,-0.5
nonresiny,-0.5
nonresistant,-0.625
nonresonant,-0.25
nonrestrictive,-0.75
nonreticulate,-0.625
nonretractable,-0.625
nonretractile,-0.625
nonreturnable,0.25
nonreversible,-0.75
nonrhythmic,-0.5
nonsectarian,-0.625
nonsense,0.25
nonsensical,0.4375
nonsensitive,-0.75
nonsexual,-0.625
nonslippery,-0.625
nonsocial,-0.625
nonspeaking,-0.5
nonstandard,-0.875
nonsteroid,-0.5
nonsteroidal,-0.625
nonstructural,-0.25
nonsubmergible,-0.625
nonsubmersible,-0.625
nonsuch,0.75
nonsyllabic,-0.625
nonsynchronous,-0.25
nontaxable,-0.375
nontechnical,-0.75
nontoxic,-0.5
nontraditional,-0.875
nontransferable,-0.375
nontranslational,-0.625
nontricyclic,0.25
nonuniform,-0.25
nonunion,-0.75
nonunionised,-0.75
nonunionized,-0.75
nonviable,-0.75
nonviolent,-0.5
nonviscid,-0.625
nonvolatile,0.25
nonvolatilisable,0.25
nonvolatilizable,0.25
nonvoluntary,-0.75
nonwoody,-0.625
nookie,0.25
nooky,0.25
noose,0.25
normalcy,0.25
normalisation,0.625
normalization,0.625
normative,-0.25
nose,0.25
nosey,-0.25
nosiness,-0.625
nostalgia,-0.375
nostalgic,-0.75
nostalgically,0.375
nosy,-0.25
not,-0.75
notched,0.25
noteworthy,0.375
nothosauria,-0.25
notice,0.375
noticeable,0.458333333
noticeably,0.375
notifiable,-0.5
notomys,0.25
notorious,-0.875
notwithstanding,-0.625
noumenon,0.25
nourished,0.5
nourishing,0.375
novel,0.375
novelty,-0.333333333
novillada,0.25
novillero,0.375
novobiocin,0.25
now,-0.25
noxious,-0.25
noxiously,-0.25
noxiousness,-0.375
nsu,-0.5
nubbiness,-0.25
nubbly,-0.25
nubby,-0.25
nudeness,-0.375
nudger,-0.25
nudism,-0.75
nudity,-0.375
nudnick,-0.625
nudnik,-0.625
null,-0.3125
nullified,-0.25
nullipara,-0.625
numb,-0.625
number,-0.5
numbing,-0.5
numeracy,0.375
numinous,0.25
numskull,-0.375
nurtural,-0.5
nurturance,0.25
nurturant,0.25
nutrient,0.375
nutritionally,0.375
nutritious,0.375
nutritiousness,0.875
nutritive,0.375
nutritiveness,0.875
nuts,-0.375
nutty,-0.375
nyctalopia,-0.5
nymph,0.25
nympholepsy,-0.25
nymphomaniacal,-0.25
nystagmus,-0.625
o.e.d.,0.25
o.k.,0.333333333
oafish,-0.5
oarsmanship,0.5
obduracy,-0.375
obdurate,-0.375
obedient,0.25
obediently,0.625
obesity,-0.375
obfuscation,-0.5
objection,-0.25
objectionable,-0.5
objectionably,0.375
objective,-0.25
objurgate,-0.625
oblanceolate,0.25
oblate,0.375
oblateness,0.25
obligatorily,0.5625
obligatory,0.375
obliged,0.625
obliging,0.6875
obligingness,-0.375
oblique,0.75
obliquity,-0.625
obliterable,-0.25
obliterate,-0.4375
obliterated,-0.25
obloquy,-0.5
obnoxious,-0.625
obnoxiously,0.375
obovate,0.25
obscene,-0.583333333
obscure,-0.214285714
obscurely,0.375
obscureness,-0.4375
obscurity,-0.4375
obsequious,0.25
obsequiously,0.5
obsequiousness,0.375
observable,0.625
observant,0.5
observantly,0.625
observing,0.625
observingly,0.625
obsess,0.25
obsessed,0.25
obsession,-0.25
obsessionally,0.5
obsessively,0.5
obsolete,-0.6875
obstinacy,-0.625
obstinance,-0.625
obstinate,-0.416666667
obstipate,-0.5
obstipation,-0.5
obstreperous,-0.375
obstreperousness,-0.375
obstructionism,-0.25
obstructively,0.375
obtainable,0.625
obtrude,-0.25
obtrusively,0.5
obtrusiveness,0.25
obtusely,0.375
obviating,0.25
obvious,0.40625
obviously,0.625
occidentalism,-0.25
occlusive,-0.375
occult,-0.28125
occupy,0.3125
occur,0.375
oceangoing,0.5
oceanographer,-0.25
ochronosis,-0.375
odd-job,-0.625
odd-pinnate,0.25
oddity,0.375
oddly,0.5
oddment,0.375
oddness,0.375
odds-on,0.25
odiously,-0.625
odiousness,-0.75
odoriferous,-0.208333333
odorize,-0.25
odorless,-0.375
odorous,-0.25
odourise,-0.25
odourless,-0.375
odynophagia,-0.625
oecumenic,0.375
oecumenical,0.4375
oed,0.25
oedema,-0.625
oengus,0.375
oesophagitis,-0.625
oestridae,-0.375
off,-0.475
off-color,-0.3125
off-duty,-0.75
off-hand,0.25
off-line,-0.6875
off-putting,-0.5625
off-season,-0.625
off-street,-0.625
off-the-cuff,-0.375
offbeat,-0.375
offence,-0.25
offenceless,-0.625
offend,-0.25
offended,-0.25
offense,-0.25
offenseless,-0.625
offensive,-0.571428571
offensiveness,-0.75
offhand,-0.25
offhanded,-0.25
officious,-0.75
officiously,0.5
offish,-0.25
offsetting,0.5
offstage,-0.25
often,0.375
ogle,-0.25
oiled,-0.25
oily,-0.46875
okay,0.333333333
old-hat,-0.5
old-maidish,0.25
old-womanish,0.25
older,0.3125
oldish,0.25
oleaginous,-0.25
olein,-0.75
oleophobic,-0.375
oligocene,0.25
oligosaccharide,0.25
oligospermia,-0.625
olympian,0.5
ominous,-0.5625
ominously,0.625
omission,-0.375
omniscient,0.25
on,0.25
on-key,0.5
one-dimensional,-0.25
one-eyed,0.625
one-on-one,0.25
oneness,-0.375
onerous,-0.25
onerously,0.5
oniscus,-0.25
onomasticon,0.25
onslaught,-0.3125
ontology,0.25
onus,-0.75
onychomys,0.375
onychosis,-0.375
onyxis,0.375
oomph,0.25
oophoritis,-0.625
oospore,0.25
opaquely,0.5
opaqueness,0.25
open-and-shut,0.375
open-collared,-0.625
open-eyed,0.25
opened,-0.75
openhanded,0.5
openhearted,0.25
operable,0.3125
operant,0.375
operational,0.25
operative,0.375
operoseness,-0.375
ophidian,-0.375
ophthalmia,-0.625
ophthalmitis,-0.625
ophthalmoplegia,-0.375
opine,-0.625
opinion,-0.625
opinionated,0.25
opinionative,0.25
opportune,0.25
opportunism,-0.625
opposable,0.625
opposition,-0.4375
oppositive,-0.5
oppress,-0.25
oppression,-0.25
oppressive,0.375
oppressiveness,-0.25
opprobrious,-0.625
oppugn,0.625
optative,-0.25
optically,0.375
optimal,0.375
optimally,0.625
optimism,0.25
optimistic,0.25
optimistically,0.75
optimum,0.375
option,-0.25
optionally,0.375
opulent,0.625
opulently,0.625
oratorical,-0.25
orchidales,-0.25
orchidalgia,-0.5
orchitis,-0.875
ordain,-0.375
organic,0.25
organically,0.25
organicistic,-0.375
orgasm,0.25
orientalism,-0.375
orientation,0.25
original,-0.291666667
originality,-0.625
originally,0.375
ormazd,0.5
ormuzd,0.5
ornamental,0.25
ornately,0.375
ornateness,-0.25
orneriness,-0.5
ornery,-0.875
ornithine,-0.75
ornithischia,-0.375
orphan,-0.375
orphaned,-0.625
orphic,-0.375
orphrey,-0.25
orthodox,0.625
orthomyxovirus,-0.25
oscheocele,-0.25
oscheocoele,-0.25
osculate,-0.75
ossification,-0.25
ossify,-0.25
osteitis,-0.5
ostensible,-0.3125
ostensibly,0.375
ostensive,-0.5
ostentation,-0.25
ostentatious,-0.5
ostentatiously,0.375
ostentatiousness,-0.25
osteolysis,-0.625
osteomalacia,-0.375
osteomyelitis,-0.625
osteopathy,0.5
osteopetrosis,-0.375
osteosclerosis,-0.25
ostracise,-0.25
ostracize,-0.25
otc,-0.625
othello,-0.5
other,-0.25
